ID,LONISID,RID
64791,45227,4241
64793,45238,4696
64787,45199,4285
64785,45195,4272
64783,45192,4004
64781,45180,4631
64779,45177,4417
64777,45172,4494
64775,45156,4593
64773,45147,2247
64771,45140,4652
64769,45137,4467
64767,45129,4556
64765,45127,4258
64763,45123,4686
64761,45119,4689
64759,45106,4021
64757,45103,4280
64755,45098,4234
64753,45091,4271
64751,45088,4668
64749,45071,4424
64747,45069,2315
64745,45062,4680
64743,45047,4022
64741,45041,4278
64739,45034,4252
64737,45024,4549
64735,45018,4447
64733,45006,4644
64731,44992,4616
64729,44987,301
64727,44985,4595
64725,44981,4660
64723,44963,4476
64721,44956,4674
64719,44949,4381
64717,44947,4262
64715,44944,4675
64713,44941,4458
64711,44934,4226
64709,44926,4594
64707,44923,4380
64705,44882,4281
64703,44880,4224
64701,44878,4653
64699,44872,4453
64697,44868,4010
64695,44866,4328
64693,44863,4585
64691,44858,4449
64689,44852,4676
64687,44843,4211
64685,44838,4619
64683,44828,4512
64681,44821,4200
64679,44816,4448
64677,44814,4428
64675,44812,4251
64673,44796,4282
64671,44751,4629
64669,44749,4024
64667,44747,4445
64665,44739,4659
64663,44734,4405
64661,44732,4643
64659,44718,4250
64657,44713,4633
64651,44701,4005
64653,44709,4672
64655,44711,4587
64649,44698,4392
64647,44682,4404
64645,44678,4225
64641,44648,4235
64643,44657,4617
64637,44640,4313
64639,44642,4562
64635,44637,4657
64633,44631,4263
64631,44629,4401
64629,44625,4477
64627,44621,4222
64625,44606,4254
64623,44597,4015
64619,44588,4349
64621,44593,4292
64617,44585,4642
64615,44581,4580
64613,44575,4307
64611,44571,4384
64609,44566,4579
64607,44538,4229
64603,44529,4257
64605,44536,4400
64601,44516,4202
64599,44486,4603
64597,44472,4189
64595,44468,4654
64593,44463,4637
64591,44440,4625
64589,44431,4201
64587,44428,4609
64585,44422,4377
64583,44371,4641
64581,44368,4626
64579,44364,4391
64577,44357,4434
64575,44324,2307
64573,44322,4645
64571,44318,4630
64569,44305,4613
64567,44299,4606
64565,44292,4623
64563,44286,4366
64561,44271,4635
64559,44214,4353
64557,44198,4601
64555,44190,4185
64553,44188,4610
64551,44186,4394
64549,44183,4275
64547,44158,4214
64545,44143,4430
64543,44120,4376
64539,44115,4622
64541,44118,4427
64537,44113,4421
64535,44101,4615
64533,44096,4206
64531,44092,4611
64529,44090,4240
64527,44082,4612
64525,44079,4583
64523,44078,4196
64521,44076,4173
64519,44067,4162
64517,44064,2347
64515,44057,4420
64513,44055,4172
64511,44051,4168
64509,44045,4517
64507,44043,4138
64505,44039,4621
64503,44035,4446
64501,44032,4620
64499,44028,4636
64497,44025,4198
64495,44024,4157
64493,44020,4115
64491,44003,4153
64489,44000,4287
64487,43998,4584
64485,43989,2007
64483,43984,4605
64481,43982,4565
64479,43961,4607
64477,43956,4575
64475,43944,4219
64473,43938,4218
64471,43926,4212
64469,43924,4184
64467,43921,4591
64465,43917,1268
64463,43910,123
64459,43900,4210
64461,43904,4501
64457,43896,2308
64453,43888,4146
64455,43893,4577
64451,43884,4199
64449,43882,4604
64447,43880,4195
64445,43878,4569
64443,43874,4582
64441,43873,4414
64439,43870,4035
64437,43865,1195
64435,43856,4555
64433,43855,2248
64429,43835,4560
64431,43837,4589
64427,43825,4003
64425,43822,4203
64423,43819,4598
64421,43815,4419
64419,43812,4596
64417,43809,4223
64415,43799,4213
64413,43791,4599
64409,43783,4578
64411,43788,4531
64407,43774,4614
64405,43769,4590
64403,43763,4174
64401,43761,4340
64399,43752,4390
64397,43732,4128
64395,43729,4545
64393,43727,4498
64391,43717,4139
64389,43709,4597
64387,43699,4365
64385,43681,4410
64383,43675,4208
64381,43671,4332
64377,43663,4443
64379,43665,2225
64375,43654,4170
64373,43652,4150
64371,43649,4402
64369,43645,4564
64367,43640,4571
64365,43631,2191
64363,43621,4511
64361,43616,4351
64359,43608,4343
64357,43606,4383
64355,43600,4469
64353,43597,4388
64351,43594,4359
64349,43589,4576
64347,43578,4557
64343,43549,2216
64345,43559,4266
64341,43545,4499
64335,43535,4566
64337,43537,4406
64339,43541,4159
64333,43531,4001
64331,43522,4367
64329,43493,4216
64327,43480,4502
64325,43478,4291
64323,43476,2167
64321,43455,4538
64319,43442,2263
64317,43396,4387
64315,43389,4546
64313,43381,4152
64311,43368,4539
64309,43350,4543
64307,43348,2240
64305,43345,4288
64303,43338,4179
64301,43323,4542
64299,43315,4176
64297,43300,2301
64295,43297,4177
64293,43295,4558
64291,43290,4520
64289,43286,4151
64287,43284,1280
64283,43274,2304
64285,43280,4568
64281,43228,4119
64279,43224,4171
64277,43221,4175
64275,43218,4169
64273,43216,4393
64271,43214,4547
64269,43209,4187
64267,43207,4513
64263,43193,4382
64265,43197,4294
64259,43167,4077
64261,43175,1186
64257,43164,2264
64255,43161,4194
64253,43133,4331
64251,43131,4303
64249,43127,4524
64247,43125,2190
64245,43110,4103
64243,43100,4506
64241,43097,4559
64239,43094,2153
64237,43088,1261
64235,43080,4548
64233,43078,4357
64231,43058,4363
64229,43049,4143
64227,43046,4471
64225,43029,4503
64223,43026,4536
64221,43023,4125
64219,43019,4053
64217,43017,4369
64215,42996,4528
64213,42983,4279
64211,42980,4523
64209,42972,4167
64207,42955,4521
64205,42946,4553
64201,42931,4312
64203,42936,4308
64199,42929,4311
64195,42925,4360
64197,42927,4403
64193,42920,4327
64191,42916,4385
64189,42913,2332
64187,42905,4537
64185,42897,4522
64183,42894,2274
64181,42889,4480
64179,42883,4352
64177,42881,4297
64175,42872,4148
64173,42866,4335
64171,42862,4422
64169,42858,4356
64167,42852,4482
64165,42848,4552
64163,42845,4197
64161,42839,4127
64159,42837,4269
64157,42835,4396
64155,42833,4444
64153,42817,4530
64151,42814,4486
64149,42810,746
64147,42792,4455
64145,42786,4220
64143,42783,4465
64141,42760,4516
64139,42744,4509
64137,42741,4510
64135,42738,4149
64133,42734,4371
64131,42723,4442
64129,42721,4540
64127,42715,4473
64125,42709,4346
64123,42705,4320
64121,42697,4514
64119,42687,4133
64117,42678,4299
64115,42671,4328
64113,42664,4072
64111,42660,4096
64109,42657,4526
64107,42651,4460
64105,42642,4500
64103,42640,4131
64099,42629,4519
64097,42625,4459
64095,42607,4155
64093,42595,4508
64091,42587,4515
64089,42564,4337
64087,42561,4431
64085,42546,4158
64083,42538,4505
64081,42536,4506
64079,42532,4201
64075,42483,4496
64077,42493,4385
64073,42481,4495
64071,42471,4338
64069,42466,4507
64067,42463,4497
64065,42451,4462
64063,42441,4282
64061,42438,4196
64059,42431,4173
64057,42416,4468
64055,42410,4489
64053,42402,4463
64051,42367,4241
64049,42362,4432
64047,42358,4310
64045,42354,4345
64043,42349,4475
64041,42343,4086
64039,42336,4485
64035,42318,4491
64037,42320,4020
64033,42297,4324
64031,42277,4494
64029,42273,4366
64027,42270,4488
64025,42262,4277
64023,42260,4268
64021,42240,4114
64019,42234,4476
64017,42228,4259
64015,42215,4458
64013,42213,2180
64011,42209,4408
64009,42204,4302
64007,42195,4464
64005,42191,4309
64003,42185,4036
64001,42176,4448
63999,42174,4250
63997,42168,4477
63995,42166,4466
63993,42152,4483
63989,42143,4120
63991,42150,4094
63987,42140,4287
63985,42119,4301
63983,42110,4474
63979,42107,2151
63977,42103,2133
63975,42099,4121
63973,42097,4281
63971,42092,4271
63969,42073,4453
63967,42068,4467
63965,42060,4274
63963,42059,4404
63961,41979,2220
63959,41968,4205
63957,41964,4300
63955,41949,4449
63953,41926,4290
63951,41913,4244
63949,41896,4237
63947,41894,2130
63945,41892,2201
63943,41885,4417
63941,41882,4097
63939,41878,4381
63937,41874,4456
63935,41872,4035
63931,41860,4434
63933,41867,4405
63929,41853,2238
63925,41810,4447
63927,41814,4092
63923,41754,4164
63921,41753,4433
63919,41750,4415
63917,41748,2168
63915,41732,4446
63913,41730,4395
63911,41728,4445
63909,41722,4104
63905,41675,4093
63907,41680,2185
63903,41642,4136
63901,41631,4059
63899,41628,4018
63897,41624,4215
63895,41599,4379
63893,41593,4105
63891,41584,4272
63889,41579,4051
63887,41558,4285
63885,41555,4293
63883,41534,4270
63881,41529,4441
63877,41523,4232
63879,41527,4090
63875,41520,4438
63873,41512,4391
63869,41489,4376
63871,41505,2205
63867,41486,4280
63865,41471,2200
63863,41462,4202
63861,41453,4258
63859,41440,2208
63857,41411,2233
63855,41409,4185
63853,41397,4276
63851,41393,4263
63847,41385,4278
63849,41388,4234
63845,41382,4380
63843,41344,4377
63841,41318,4076
63839,41305,4084
63837,41296,4392
63835,41274,4262
63833,41261,4394
63831,41258,2171
63829,41253,4061
63827,41251,2187
63825,41246,4373
63823,41238,4225
63819,41228,4424
63821,41231,4443
63817,41226,4430
63813,41213,4188
63815,41221,4354
63811,41208,4026
63807,41151,1155
63809,41153,4429
63801,41138,2184
63803,41140,2155
63805,41146,4229
63799,41136,4218
63795,41123,4245
63797,41130,4058
63793,41115,4384
63787,41065,4428
63789,41090,4423
63791,41101,4009
63785,41049,4410
63781,41042,4251
63783,41047,4421
63779,41035,4426
63773,41020,4073
63775,41022,4223
63777,41033,4400
63771,41001,4063
63769,40985,4254
63765,40976,4213
63767,40983,4419
63763,40968,4427
63761,40967,4200
63759,40965,4219
63757,40951,2234
63753,40933,4255
63755,40945,4235
63751,40922,4212
63749,40918,4184
63747,40871,4375
63745,40867,4252
63743,40845,4192
63741,40843,4386
63737,40838,4079
63739,40840,4080
63735,40835,4082
63733,40833,4256
63731,40816,4399
63729,40806,4422
63727,40799,4089
63725,40791,4174
63721,40778,4217
63723,40788,4075
63719,40768,4054
63717,40760,4402
63715,40757,4157
63713,40752,4388
63711,40749,4043
63709,40736,4240
63707,40690,4060
63705,40687,4214
63703,40685,4041
63701,40677,4211
63699,40673,2195
63695,40645,4160
63697,40671,4057
63693,40642,4210
63691,40637,4220
63689,40623,4195
63687,40606,4350
63683,40555,4226
63685,40604,4170
63681,40554,4383
63679,40546,4390
63675,40541,4359
63677,40544,4378
63673,40537,4208
63671,40535,4042
63669,40529,4203
63667,40527,4039
63665,40521,4222
63663,40517,4389
63661,40511,4146
63657,40497,4032
63659,40502,4406
63655,40495,4224
63651,40486,4216
63653,40492,2196
63649,40471,2239
63647,40448,4198
63645,40421,4037
63643,40418,2164
63641,40415,4387
63639,40410,4197
63635,40404,4326
63633,40401,4292
63631,40377,4194
63629,40371,4014
63627,40366,4351
63625,40364,4206
63623,40362,4401
63621,40337,2213
63619,40325,4169
63617,40320,4396
63615,40273,4372
63613,40270,4209
63611,40267,4199
63609,40265,4403
63607,40262,4367
63605,40259,4168
63603,40256,4363
63601,40255,2074
63599,40249,4162
63597,40211,4291
63595,40208,4115
63593,40203,4187
63591,40196,4362
63589,40183,4340
63587,40170,4313
63585,40166,4357
63583,40163,4030
63581,40118,2148
63579,40114,4143
63577,40112,4371
63575,40059,4393
63567,40031,4176
63569,40033,4353
63571,40049,4365
63573,40053,4122
63563,40020,4320
63565,40022,4294
63561,40018,4177
63559,40011,4179
63557,40004,4028
63555,39997,4352
63553,39976,4307
63551,39971,4334
63549,39968,2116
63547,39966,4348
63545,39944,4171
63543,39936,4266
63541,39932,4034
63537,39924,4369
63539,39928,4360
63535,39870,4324
63533,39815,4015
63531,39808,4382
63529,39804,4175
63527,39801,2146
63523,39792,1030
63525,39796,4331
63521,39737,4127
63519,39735,4349
63517,39731,4332
63515,39729,4158
63513,39724,4366
63511,39648,4343
63509,39645,4167
63507,39639,4335
63505,39632,4346
63497,39601,2121
63499,39603,4339
63501,39608,4029
63503,39612,4279
63495,39597,4356
63493,39589,4012
63489,39520,4337
63491,39536,4114
63483,39484,4243
63485,39507,4148
63487,39511,4128
63481,39429,2106
63479,39424,4159
63473,39408,4139
63475,39413,4328
63477,39422,4150
63467,39396,4153
63469,39402,4327
63471,39405,4151
63463,39344,4149
63465,39391,4338
63459,39289,2142
63461,39302,4133
63455,39279,4303
63457,39281,4299
63451,39264,4268
63453,39271,2123
63449,39210,4269
63447,39205,2058
63445,39200,2099
63433,39119,4134
63435,39123,4004
63437,39132,4297
63439,39140,4172
63441,39192,4022
63443,39199,4007
63429,39110,4155
63431,39113,4024
63427,39095,4131
63423,38986,4096
63425,39014,2036
63417,38935,2119
63419,38938,4310
63411,38906,2061
63413,38915,2060
63415,38930,4304
63405,38879,4302
63407,38889,4309
63409,38897,2045
63401,38843,2079
63397,38829,2109
63399,38841,4125
63395,38819,4288
63393,38808,4301
63387,38780,4257
63389,38789,4102
63391,38804,2125
63385,38778,4138
63383,38773,2093
63379,38729,4021
63381,38766,4293
63377,38719,4282
63375,38715,4277
63371,38710,4260
63373,38712,4287
63367,38646,4234
63369,38700,4244
63365,38634,4295
63363,38631,4089
63359,38623,4003
63361,38627,4275
63357,38621,4059
63351,38603,4280
63353,38612,4010
63355,38618,4050
63285,38350,89
63287,38360,4005
63289,38362,4255
63291,38366,4205
63293,38385,4276
63295,38414,4259
63297,38428,4094
63299,38434,4120
63301,38443,4097
63345,38580,4272
63347,38584,4311
63349,38586,4312
63341,38568,2063
63343,38574,4236
63337,38560,4036
63339,38566,4121
63335,38545,4281
63331,38519,4093
63333,38534,4285
63329,38515,4278
63327,38511,21
63325,38508,4300
63323,38496,4072
63319,38485,4104
63321,38490,2068
63317,38479,4041
63313,38467,4258
63315,38477,4270
63311,38465,4271
63309,38462,4207
63307,38460,4274
63305,38457,4290
63303,38455,2100
63283,38347,2077
63281,38340,4264
63275,38320,4105
63277,38326,4263
63279,38334,4100
63269,38160,4071
63271,38304,4262
63273,38312,4250
63267,38143,4252
63255,38070,4202
63257,38072,4237
63259,38087,4251
63261,38098,4192
63263,38118,4082
63265,38138,4058
63253,38051,2083
63249,38042,4086
63251,38046,4073
63247,38007,4254
63185,37658,4219
63187,37667,4201
63239,37968,4226
63241,37977,4051
63243,37984,4235
63245,37998,4232
63233,37926,4245
63235,37945,4240
63237,37952,4009
63231,37907,2073
63227,37904,4200
63229,37905,4229
63225,37901,4079
63223,37885,4077
63221,37882,4090
63217,37868,4092
63219,37880,4224
63215,37862,4225
63213,37853,4227
63211,37851,4211
63205,37829,4063
63207,37834,2055
63209,37843,4061
63199,37784,4060
63201,37785,4222
63203,37794,4189
63197,37778,2072
63195,37742,2043
63193,37694,4084
63189,37679,4080
63191,37683,4039
63179,37626,4173
63181,37644,2284
63183,37654,4067
63173,37610,2052
63177,37623,4218
63175,37615,4076
63167,37601,778
63169,37605,2047
63171,37607,4220
63165,37599,4215
63163,37578,4075
63159,37559,4053
63161,37561,4185
63157,37552,4160
63155,37550,4223
63149,37516,4188
63151,37528,4230
63153,37543,4214
63147,37514,4203
63145,37510,4194
63143,37490,4184
63141,37480,4210
63135,37444,4217
63137,37455,4001
63139,37461,4146
63133,37442,2042
63131,37436,4142
63129,37428,4212
63127,37378,4213
63121,37355,4186
63123,37362,4037
63125,37363,4206
63117,37344,4195
63119,37350,4198
63115,37342,311
63113,37291,4152
63111,37288,4216
63109,37260,4026
63105,37250,4208
63107,37254,4164
63103,37239,4115
63101,37213,4209
63095,37202,4176
63097,37203,4057
63099,37206,4177
63089,37167,4054
63091,37174,4122
63093,37198,4170
63087,37162,4034
63085,37157,4187
63083,37147,4095
63081,37144,4199
63079,37142,4175
63075,37023,4042
63077,37136,4167
63073,37017,4157
63071,37014,4197
63069,37007,4179
63067,37003,2037
63065,37002,2027
63063,36994,4174
63061,36955,4151
63057,36890,4159
63059,36893,4168
63055,36887,4032
63053,36871,4172
63051,36869,729
63049,36851,4165
63047,36848,4162
63045,36803,4119
63041,36670,4158
63043,36673,4169
63039,36640,4139
63035,36633,4148
63037,36638,4136
63033,36514,4171
63031,36478,4150
63029,36473,4043
63027,36461,4029
63025,36418,4149
63023,36260,4024
62975,35734,4102
62977,35738,4121
62979,35742,4012
62981,35823,4138
62983,35838,4131
63403,38854,4058
63017,36207,4153
63021,36221,4127
63019,36212,4020
63015,36173,4014
63011,36161,4004
63007,36113,4030
63013,36170,2026
62875,34427,4057
62877,34439,4034
62879,34444,4061
62881,34446,4067
63009,36157,4128
63005,36085,4028
63003,36059,2022
62999,36053,4155
63001,36057,4143
62997,36047,4096
62995,36045,4133
62993,36027,4124
62989,36012,4134
62991,36022,4035
62987,35972,4135
62985,35907,4021
62973,35732,4103
62971,35728,2031
62969,35704,4125
62967,35692,4100
62965,35687,4113
62963,35675,4114
62955,35377,4081
62957,35532,4120
62959,35543,4105
62953,35374,4015
62949,35322,4110
62951,35323,685
62947,35317,4094
62945,35315,2010
62943,35301,4085
62937,35229,4072
62939,35250,4097
62941,35265,4093
62927,35090,4089
62929,35095,4022
62931,35117,4010
62933,35131,4104
62935,35152,4005
62925,35006,4082
62923,35005,4062
62921,34998,4086
62917,34977,4071
62919,34988,2018
61875,56066,926
62913,34847,4051
62915,34902,4092
62911,34846,4083
62909,34835,4063
62907,34806,4090
62905,34783,4084
62899,34771,1202
62901,34774,4009
62903,34778,4073
62897,34768,4066
62893,34694,4079
62895,34751,413
62891,34691,4080
62889,34637,4077
62887,34596,4076
62885,34532,4075
62817,32903,4012
62819,32912,4004
62883,34517,4068
62873,34404,4065
62871,34329,4039
62869,34310,295
62867,34308,4050
62861,34186,4058
62863,34280,4060
62865,34297,4026
62857,34151,4041
62859,34175,4054
62853,34131,4037
62855,34134,4059
62851,34126,4001
62847,34007,4036
62849,34113,4053
62843,33911,4042
62845,33933,4043
62841,33850,4032
62837,33652,4030
62839,33848,4008
62835,33552,4020
62833,33129,4029
62831,33061,4021
62827,33013,4028
62829,33016,4024
62823,33001,4018
62825,33011,4022
62821,32913,4014
62811,32379,4010
62815,32471,4005
62813,32468,4015
62809,32317,2007
62807,32203,1203
62805,32175,4003
62803,31900,4007
62801,31742,4002
62799,31587,4001
62797,111580,2200
62793,111436,2210
62795,111508,1032
62791,111323,4986
62787,111185,2380
62783,109647,5004
62785,109842,4512
62777,107491,4556
62781,109645,4805
62779,107916,4464
62775,107395,1286
62769,106927,5130
62771,106984,2213
62773,107347,296
62767,106307,2234
62765,106191,4855
62759,105946,4552
62761,106150,2079
62763,106188,4356
62753,105767,4858
62755,105888,4309
62757,105940,4559
62751,105761,4777
62749,105645,4301
62743,105421,4061
62747,105425,5200
62745,105422,210
62737,104857,5171
62739,104923,4003
62741,105132,4262
62735,104836,4643
62733,104824,4281
62729,104398,668
62731,104725,359
62725,104381,2073
62727,104392,4210
62719,104252,4816
62721,104367,4465
62723,104368,2083
62715,104029,4661
62717,104249,4893
62711,104020,4928
62713,104023,4198
62709,103973,4741
62705,103950,5004
62707,103951,4444
62691,103871,4196
62693,103886,2379
62695,103905,800
62697,103913,69
62699,103914,5280
62701,103915,2061
62689,103857,4197
62703,103931,4614
62687,103786,4885
62683,103708,4799
62685,103745,4869
62681,103460,2146
62677,103283,4114
62679,103384,4896
62675,103244,2396
62671,103080,4868
62673,103202,5283
62665,102777,4888
62667,102886,4842
62669,102892,4832
62661,102654,4782
62663,102664,4891
62657,102592,4292
62659,102607,5271
62655,102563,2210
62653,102562,2333
62651,102560,4586
62649,102376,4817
62647,102332,746
62645,102280,677
62643,102223,5083
62639,102092,4443
62641,102093,4809
62633,102012,2378
62635,102027,2182
62637,102091,4813
62629,101807,610
62631,101910,4401
62627,101541,2336
62625,101403,4624
62623,101292,4632
62621,101187,1286
62619,101186,4835
62617,100920,4557
62609,100614,5175
62611,100724,5258
62613,100840,4742
62615,100919,2396
62605,100507,2002
62607,100571,914
62603,100178,473
62599,46964,1378
62597,34618,1378
62595,46759,1255
62591,40640,1052
62593,56221,1052
62589,54654,1004
62587,41269,1004
62583,49075,767
62585,46760,915
62581,37556,767
62577,38197,717
62579,51667,717
62573,40491,994
62575,37358,1414
62567,37012,722
62569,37234,800
62571,40927,972
62565,37453,668
62559,34520,107
62561,34001,186
62563,33083,301
62557,100567,441
62555,58294,441
62549,64850,384
62551,100566,384
62553,45869,441
62547,57707,384
62543,61832,969
62545,46137,384
62539,40016,886
62541,55116,969
62537,55843,505
62535,44929,289
62533,44889,285
62531,44896,232
62529,64279,1246
62527,57352,1246
62525,44997,1246
62523,44635,1246
62521,77194,1408
62519,60587,1408
62515,56680,1407
62517,63152,1407
62513,41332,1407
62511,59493,1242
62505,39427,863
62507,40205,1043
62509,47396,1242
62497,46130,545
62499,59497,545
62503,99388,545
62495,63816,522
62489,65344,272
62491,97104,272
62493,62978,522
62483,63237,230
62485,45078,272
62487,59343,272
62481,56464,230
62477,93410,229
62479,41612,230
62475,64716,229
62471,43637,229
62465,44476,227
62467,59337,227
62469,65339,227
62457,43007,225
70898,135493,4417
62461,64188,225
62455,93325,200
62453,64200,200
62447,75400,135
62449,42991,200
62451,57388,200
62443,102802,1427
62445,43123,135
62441,66265,1427
62439,60509,1427
62437,48567,1427
62431,73141,1032
62433,37120,1419
62435,36978,1427
62425,40811,1032
62427,55128,1032
62429,62726,1032
70896,135496,4343
62423,105600,925
62419,68394,925
62417,62533,925
62411,75919,260
62413,39509,925
62415,54464,925
62407,58011,260
62409,65060,260
62401,57966,259
62403,64661,259
62405,45090,260
62397,89165,112
62393,63502,112
62399,44181,259
62395,76046,112
70823,126538,4119
62387,88958,1187
70890,133471,1074
62391,56291,112
62383,56857,1187
62385,63826,1187
62375,83074,680
62377,48385,709
62379,60718,709
62381,42634,1187
62373,59763,680
62363,75189,1300
62365,47090,605
62367,59766,605
62369,76986,605
62357,44123,1300
62359,57484,1300
62361,64372,1300
62355,101794,298
62353,64844,298
62349,44822,298
62351,58089,298
62347,98826,113
62341,43672,113
62343,57212,113
62345,64140,113
62335,63700,106
62337,74008,106
62339,42669,108
62333,56597,106
62329,63463,72
62331,42147,106
62325,41515,72
62327,55938,72
62323,43678,1271
62319,97599,1249
62321,32501,1271
62317,64052,1249
62315,56959,1249
70887,133480,4118
62313,43000,1249
62309,57208,1243
62307,43585,1243
62303,64116,1232
62305,93406,1232
62301,56768,1232
62299,42733,1232
62295,37353,752
62297,52243,752
62293,76022,382
62285,76023,361
62287,34707,382
62289,48421,382
62273,43152,1118
62275,56543,1118
62277,64168,1118
62279,34122,361
62281,48419,361
62271,62882,1106
62269,55676,1106
62263,56101,416
62267,41518,1106
62265,62891,416
62259,63102,378
62261,43153,416
62257,55811,378
62253,64167,173
62255,41597,378
62247,74960,166
62249,43564,173
62251,57089,173
62245,64152,166
62241,43561,166
62243,57088,166
62237,45175,296
62239,43015,1286
62229,58088,352
62231,64833,352
62233,40548,1034
62235,41532,69
62223,44746,291
62227,44695,352
62225,32421,352
62221,62857,51
62215,43202,896
62217,37837,51
62219,55431,51
70879,76761,2391
62209,105167,269
62211,38968,667
62213,48028,667
62203,45904,171
62205,32341,172
62207,45446,172
62193,33012,1256
62197,32196,160
62199,43203,160
62201,33091,171
62187,57767,315
62189,64818,315
62191,34194,1380
62183,32699,315
62185,44534,315
62177,54467,802
62179,38859,872
62173,45319,473
62175,61258,473
62169,43930,210
62171,36063,473
62163,36018,127
62165,43155,127
62167,57133,127
62159,36066,257
62161,47837,257
62157,41955,59
62155,40862,59
62151,40861,56
62153,41956,56
62149,56972,1269
62139,64419,1346
62141,44810,1352
62143,57523,1352
62145,64183,1352
62147,55739,934
62075,34635,303
62961,35639,4105
62135,44806,1346
62137,57971,1346
62133,65127,1250
62129,47163,989
62127,46790,952
62123,47457,671
62125,46792,951
62117,61929,1123
62119,74270,1123
62121,52646,1331
62113,74154,1072
62115,49275,1123
62111,62841,1072
62107,36169,1425
62109,53521,1072
62105,60307,1418
62101,36159,1418
62097,59721,679
62099,77000,679
62093,36013,679
62095,47746,679
62091,40412,1078
62085,44805,501
62087,34758,552
62089,75364,588
62081,32662,467
62083,45930,467
62079,42254,454
62073,34634,303
62077,42728,377
62067,75525,997
62069,61138,4785
62071,37169,150
62063,55379,555
62065,73849,555
62059,75341,292
62061,40705,555
62053,32971,292
62055,45332,292
62057,58251,292
62051,76404,156
62049,64154,156
62047,57005,156
62045,75524,156
70894,59597,4806
62041,89049,1098
62039,62954,1098
62037,55178,1098
62035,40193,1098
62029,62774,1016
62031,89050,1016
62023,67409,923
62021,62339,923
62019,53172,923
62011,68269,920
62013,38815,922
62015,53327,922
62017,38817,923
62009,62159,920
62007,53751,920
62005,62043,906
61987,48190,734
61989,61055,734
61991,77487,734
61993,36774,741
61995,48544,741
61997,61058,741
62003,53173,906
62001,38563,906
61999,77488,741
61983,34492,514
61985,87853,734
61955,61487,867
61957,40998,1066
61959,55781,1066
61961,44697,214
61981,63994,1169
61979,56647,1169
61977,42485,1169
61975,62294,677
61971,38090,677
61973,53262,677
70885,62943,2148
61969,52873,479
61967,37914,479
61965,77429,214
61953,53071,867
61951,37801,867
61947,59576,618
61949,37929,830
61945,46840,618
61943,35069,618
61941,57714,1318
61939,45144,1318
61933,41496,914
61935,56663,914
61937,63552,914
61929,61934,824
61931,39398,843
61915,47251,644
61917,52581,835
61919,54707,1045
61921,64103,1045
61923,73444,1045
61925,37966,824
61911,45222,408
61907,46965,307
61913,59542,408
61909,59349,307
61903,64722,120
61905,74707,120
61901,57086,120
61891,62334,985
61893,55576,74
61895,64105,74
61897,74268,74
70875,93522,4542
70407,81327,4299
61887,39939,985
61889,53900,985
61885,104352,1190
61881,32208,1190
61883,64068,1190
61879,41127,1046
61877,62071,926
61873,39937,926
61871,61715,887
61869,53800,887
61865,32920,376
61867,38276,887
61861,57806,331
61863,64478,331
61859,46568,331
61857,33716,331
61855,45942,217
61853,57686,126
61849,74271,61
61851,42681,126
61847,62927,61
61845,56624,61
61843,42644,61
61841,62763,58
61839,44149,58
61837,33131,58
61835,62740,42
61833,56329,42
61829,32776,42
61831,41399,42
61827,88397,31
61825,62166,31
61823,52649,31
61821,38725,31
61817,44970,1351
61819,34899,1394
61811,45557,130
61813,59218,130
61815,42080,1097
61809,42573,96
61807,73137,984
61801,41603,984
61803,55322,984
61805,63009,984
61799,66277,626
61795,48174,626
61797,60283,626
61793,37132,626
61789,64870,337
61791,75827,337
61785,45045,337
61787,58277,337
61783,74938,276
61781,64615,276
61779,57659,276
61777,43992,276
61775,74653,159
61773,64281,159
61771,57125,159
61769,43375,159
61763,74056,142
61765,94633,142
61767,44242,1288
61761,64120,142
61755,76635,55
61757,45135,142
61759,57157,142
61753,59547,55
61747,46695,1326
61751,45699,55
61745,47141,1117
61743,33790,1117
61741,58343,702
61739,37306,702
61737,61729,359
61735,38141,359
61733,52433,658
61731,37419,658
61727,47096,548
61729,36838,563
61725,35211,548
61721,56476,520
61723,58329,520
61717,58327,519
61719,34515,520
61715,56474,519
61713,64319,169
61709,42696,169
61711,56865,169
61705,55296,420
61707,61255,420
61701,100612,419
61703,41645,420
61697,51819,419
61699,60878,419
61693,93321,1222
61695,35618,419
61691,64072,1222
61689,57302,1222
61687,44975,1222
61683,56961,1206
61685,63456,1206
61679,38870,698
61681,42874,1206
61677,57580,101
61675,42876,101
61673,56780,1130
61671,43786,1130
61669,52706,731
61667,39964,731
61665,52912,498
61663,39811,498
61659,62638,610
61661,68441,610
61655,40206,610
61657,54450,610
61651,73132,602
61653,102039,602
61649,62693,602
61647,55339,602
61645,40745,602
61641,73232,553
61639,62940,553
61637,55568,553
61635,39822,553
61633,62691,546
61631,54178,546
61629,39985,546
61627,63807,1122
61623,42295,1122
61625,56470,1122
61621,60227,1074
61619,75976,1057
61611,76895,908
61617,64781,981
61609,76894,908
61607,57692,907
61605,42296,907
70655,93624,4547
70657,93634,4520
70659,93921,4902
70661,93923,4503
70663,93930,5132
70665,93982,4543
70667,93993,4483
70669,94205,5124
70671,94206,5193
70673,94207,4036
70675,94208,2060
70677,94210,1195
70679,94305,4604
70681,94338,4395
70683,94709,4502
70685,94824,4187
70687,94825,4100
70689,94926,2394
70691,94927,4272
70693,94928,5265
70695,95316,2395
70697,95439,4645
